name,category,date,amount_liters,created_at
Jeropiga,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.365400
Filtrado,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.393162
Frisante,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.419638
Vinho leve,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.445906
Vinho licoroso,DERIVADOS,2017-12-21,110.820,2025-01-04 06:23:05.474398
Brandy,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.499974
Destilado,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.526069
Bagaceira,DERIVADOS,2017-12-21,900,2025-01-04 06:23:05.549761
Licor de bagaceira,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.575673
Vinagre,DERIVADOS,2017-12-21,25.319,2025-01-04 06:23:05.601899
Borra líquida,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.629929
Borra seca,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.658212
Vinho Composto,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.689623
Pisco,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.719285
Vinho orgânico,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.748582
Espumante orgânico,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.774574
Destilado alcoólico simples de bagaceira,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.799811
Vinho acidificado,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.827668
Mosto parcialmente fermentado,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.855284
Outros derivados,DERIVADOS,2017-12-21,-,2025-01-04 06:23:05.882324
Total,Total,2017-12-21,485.831.789,2025-01-04 06:23:05.908424
VINHO DE MESA,VINHO DE MESA,2018-12-21,218.375.636,2025-01-04 06:23:09.216254
Tinto,VINHO DE MESA,2018-12-21,188.270.142,2025-01-04 06:23:09.247920
Branco,VINHO DE MESA,2018-12-21,29.229.970,2025-01-04 06:23:09.278832
Rosado,VINHO DE MESA,2018-12-21,875.524,2025-01-04 06:23:09.314254
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),2018-12-21,38.707.220,2025-01-04 06:23:09.353607
Tinto,VINHO FINO DE MESA (VINIFERA),2018-12-21,19.118.254,2025-01-04 06:23:09.384014
Branco,VINHO FINO DE MESA (VINIFERA),2018-12-21,18.297.257,2025-01-04 06:23:09.412277
Rosado,VINHO FINO DE MESA (VINIFERA),2018-12-21,1.291.709,2025-01-04 06:23:09.438374
SUCO,SUCO,2018-12-21,65.467.906,2025-01-04 06:23:09.469956
Suco de uva integral,SUCO,2018-12-21,34.367.996,2025-01-04 06:23:09.496508
Suco de uva concentrado,SUCO,2018-12-21,31.099.910,2025-01-04 06:23:09.523184
Suco de uva adoçado,SUCO,2018-12-21,-,2025-01-04 06:23:09.555516
Suco de uva orgânico,SUCO,2018-12-21,-,2025-01-04 06:23:09.588891
Suco de uva reconstituído,SUCO,2018-12-21,-,2025-01-04 06:23:09.618347
DERIVADOS,DERIVADOS,2018-12-21,95.202.101,2025-01-04 06:23:09.653704
Espumante,DERIVADOS,2018-12-21,68.500,2025-01-04 06:23:09.682865
Espumante moscatel,DERIVADOS,2018-12-21,326.200,2025-01-04 06:23:09.711411
Base espumante,DERIVADOS,2018-12-21,-,2025-01-04 06:23:09.739080
Base espumante moscatel,DERIVADOS,2018-12-21,1.320.650,2025-01-04 06:23:09.767393
Base Champenoise champanha,DERIVADOS,2018-12-21,228.518,2025-01-04 06:23:09.795675
Base Charmat champanha,DERIVADOS,2018-12-21,1.746.540,2025-01-04 06:23:09.822855
Bebida de uva,DERIVADOS,2018-12-21,-,2025-01-04 06:23:09.851331
Polpa de uva,DERIVADOS,2018-12-21,2.112.683,2025-01-04 06:23:09.878075
Mosto simples,DERIVADOS,2018-12-21,88.910.980,2025-01-04 06:23:09.905411
Mosto concentrado,DERIVADOS,2018-12-21,-,2025-01-04 06:23:09.933439
Mosto de uva com bagaço,DERIVADOS,2018-12-21,-,2025-01-04 06:23:09.960672
Mosto dessulfitado,DERIVADOS,2018-12-21,-,2025-01-04 06:23:09.987537
Mistelas,DERIVADOS,2018-12-21,2.000,2025-01-04 06:23:10.019594
Néctar de uva,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.060802
Licorosos,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.094980
Compostos,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.135845
Jeropiga,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.179768
Filtrado,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.212736
Frisante,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.245066
Vinho leve,DERIVADOS,2018-12-21,8.000,2025-01-04 06:23:10.276121
Vinho licoroso,DERIVADOS,2018-12-21,124.303,2025-01-04 06:23:10.308015
Brandy,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.341866
Destilado,DERIVADOS,2018-12-21,680,2025-01-04 06:23:10.370891
Bagaceira,DERIVADOS,2018-12-21,2.100,2025-01-04 06:23:10.400323
Licor de bagaceira,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.428134
Vinagre,DERIVADOS,2018-12-21,25.367,2025-01-04 06:23:10.456568
Borra líquida,DERIVADOS,2018-12-21,255.100,2025-01-04 06:23:10.482132
Borra seca,DERIVADOS,2018-12-21,70.480,2025-01-04 06:23:10.509735
Vinho Composto,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.539701
Pisco,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.564912
Vinho orgânico,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.590923
Espumante orgânico,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.616560
Destilado alcoólico simples de bagaceira,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.641859
Vinho acidificado,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.666266
Mosto parcialmente fermentado,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.694093
Outros derivados,DERIVADOS,2018-12-21,-,2025-01-04 06:23:10.720561
Total,Total,2018-12-21,417.752.863,2025-01-04 06:23:10.746690
VINHO DE MESA,VINHO DE MESA,2019-12-21,144.629.737,2025-01-04 06:23:14.032446
Tinto,VINHO DE MESA,2019-12-21,121.045.115,2025-01-04 06:23:14.072125
Branco,VINHO DE MESA,2019-12-21,22.032.828,2025-01-04 06:23:14.103816
Rosado,VINHO DE MESA,2019-12-21,1.551.794,2025-01-04 06:23:14.141482
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),2019-12-21,37.615.422,2025-01-04 06:23:14.188877
Tinto,VINHO FINO DE MESA (VINIFERA),2019-12-21,17.389.377,2025-01-04 06:23:14.224894
Branco,VINHO FINO DE MESA (VINIFERA),2019-12-21,18.193.055,2025-01-04 06:23:14.259175
Rosado,VINHO FINO DE MESA (VINIFERA),2019-12-21,2.032.990,2025-01-04 06:23:14.288950
SUCO,SUCO,2019-12-21,77.805.352,2025-01-04 06:23:14.327935
Suco de uva integral,SUCO,2019-12-21,50.239.767,2025-01-04 06:23:14.359261
Suco de uva concentrado,SUCO,2019-12-21,26.861.009,2025-01-04 06:23:14.393856
Suco de uva adoçado,SUCO,2019-12-21,120.320,2025-01-04 06:23:14.422312
Suco de uva orgânico,SUCO,2019-12-21,-,2025-01-04 06:23:14.450303
Suco de uva reconstituído,SUCO,2019-12-21,584.256,2025-01-04 06:23:14.480813
DERIVADOS,DERIVADOS,2019-12-21,142.888.747,2025-01-04 06:23:14.513343
Espumante,DERIVADOS,2019-12-21,52.176,2025-01-04 06:23:14.541466
Espumante moscatel,DERIVADOS,2019-12-21,515.800,2025-01-04 06:23:14.569375
Base espumante,DERIVADOS,2019-12-21,-,2025-01-04 06:23:14.595217
Base espumante moscatel,DERIVADOS,2019-12-21,1.962.443,2025-01-04 06:23:14.620297
Base Champenoise champanha,DERIVADOS,2019-12-21,274.903,2025-01-04 06:23:14.646460
Base Charmat champanha,DERIVADOS,2019-12-21,1.188.095,2025-01-04 06:23:14.679694
Bebida de uva,DERIVADOS,2019-12-21,-,2025-01-04 06:23:14.708524
Polpa de uva,DERIVADOS,2019-12-21,1.480.269,2025-01-04 06:23:14.738787
Mosto simples,DERIVADOS,2019-12-21,135.614.344,2025-01-04 06:23:14.768896
Mosto concentrado,DERIVADOS,2019-12-21,-,2025-01-04 06:23:14.800569
Mosto de uva com bagaço,DERIVADOS,2019-12-21,645.816,2025-01-04 06:23:14.831052
Mosto dessulfitado,DERIVADOS,2019-12-21,1.000,2025-01-04 06:23:14.857993
Mistelas,DERIVADOS,2019-12-21,3.000,2025-01-04 06:23:14.883539
Néctar de uva,DERIVADOS,2019-12-21,32.519,2025-01-04 06:23:14.910757
Licorosos,DERIVADOS,2019-12-21,-,2025-01-04 06:23:14.937836
Compostos,DERIVADOS,2019-12-21,-,2025-01-04 06:23:14.964499
Jeropiga,DERIVADOS,2019-12-21,-,2025-01-04 06:23:14.997085
Filtrado,DERIVADOS,2019-12-21,-,2025-01-04 06:23:15.036253
Frisante,DERIVADOS,2019-12-21,-,2025-01-04 06:23:15.068971
Vinho leve,DERIVADOS,2019-12-21,-,2025-01-04 06:23:15.101700
Vinho licoroso,DERIVADOS,2019-12-21,99.485,2025-01-04 06:23:15.133029
Brandy,DERIVADOS,2019-12-21,-,2025-01-04 06:23:15.163762
Destilado,DERIVADOS,2019-12-21,-,2025-01-04 06:23:15.198002
Bagaceira,DERIVADOS,2019-12-21,10.495,2025-01-04 06:23:15.229011
Licor de bagaceira,DERIVADOS,2019-12-21,1.507,2025-01-04 06:23:15.260819
Vinagre,DERIVADOS,2019-12-21,76.096,2025-01-04 06:23:15.294054
Borra líquida,DERIVADOS,2019-12-21,901.431,2025-01-04 06:23:15.324608
Borra seca,DERIVADOS,2019-12-21,25.996,2025-01-04 06:23:15.356518
Vinho Composto,DERIVADOS,2019-12-21,-,2025-01-04 06:23:15.387129
Pisco,DERIVADOS,2019-12-21,3.372,2025-01-04 06:23:15.414804
Vinho orgânico,DERIVADOS,2019-12-21,-,2025-01-04 06:23:15.440610
Espumante orgânico,DERIVADOS,2019-12-21,-,2025-01-04 06:23:15.469511
Destilado alcoólico simples de bagaceira,DERIVADOS,2019-12-21,-,2025-01-04 06:23:15.498565
Vinho acidificado,DERIVADOS,2019-12-21,-,2025-01-04 06:23:15.525671
Mosto parcialmente fermentado,DERIVADOS,2019-12-21,-,2025-01-04 06:23:15.551228
Outros derivados,DERIVADOS,2019-12-21,-,2025-01-04 06:23:15.576984
Total,Total,2019-12-21,402.939.258,2025-01-04 06:23:15.603828
VINHO DE MESA,VINHO DE MESA,2020-12-21,124.200.414,2025-01-04 06:23:18.915947
Tinto,VINHO DE MESA,2020-12-21,103.916.391,2025-01-04 06:23:18.942617
Branco,VINHO DE MESA,2020-12-21,19.568.734,2025-01-04 06:23:18.967089
Rosado,VINHO DE MESA,2020-12-21,715.289,2025-01-04 06:23:18.992823
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),2020-12-21,32.516.686,2025-01-04 06:23:19.040297
Tinto,VINHO FINO DE MESA (VINIFERA),2020-12-21,15.451.883,2025-01-04 06:23:19.068880
Branco,VINHO FINO DE MESA (VINIFERA),2020-12-21,15.487.915,2025-01-04 06:23:19.097276
Rosado,VINHO FINO DE MESA (VINIFERA),2020-12-21,1.576.888,2025-01-04 06:23:19.124957
SUCO,SUCO,2020-12-21,69.261.287,2025-01-04 06:23:19.159201
Suco de uva integral,SUCO,2020-12-21,40.718.523,2025-01-04 06:23:19.190174
Suco de uva concentrado,SUCO,2020-12-21,27.963.865,2025-01-04 06:23:19.222710
Suco de uva adoçado,SUCO,2020-12-21,107.289,2025-01-04 06:23:19.253899
Suco de uva orgânico,SUCO,2020-12-21,471.610,2025-01-04 06:23:19.287932
Suco de uva reconstituído,SUCO,2020-12-21,-,2025-01-04 06:23:19.318586
DERIVADOS,DERIVADOS,2020-12-21,92.533.804,2025-01-04 06:23:19.359320
Espumante,DERIVADOS,2020-12-21,32.399,2025-01-04 06:23:19.388065
Espumante moscatel,DERIVADOS,2020-12-21,689.139,2025-01-04 06:23:19.415538
Base espumante,DERIVADOS,2020-12-21,-,2025-01-04 06:23:19.441288
Base espumante moscatel,DERIVADOS,2020-12-21,3.006.705,2025-01-04 06:23:19.466391
Base Champenoise champanha,DERIVADOS,2020-12-21,200.777,2025-01-04 06:23:19.491370
Base Charmat champanha,DERIVADOS,2020-12-21,2.487.939,2025-01-04 06:23:19.516904
Bebida de uva,DERIVADOS,2020-12-21,-,2025-01-04 06:23:19.549368
Polpa de uva,DERIVADOS,2020-12-21,1.803.472,2025-01-04 06:23:19.575412
Mosto simples,DERIVADOS,2020-12-21,80.355.474,2025-01-04 06:23:19.602410
Mosto concentrado,DERIVADOS,2020-12-21,-,2025-01-04 06:23:19.627793
Mosto de uva com bagaço,DERIVADOS,2020-12-21,3.078.256,2025-01-04 06:23:19.653777
Mosto dessulfitado,DERIVADOS,2020-12-21,5.000,2025-01-04 06:23:19.679521
Mistelas,DERIVADOS,2020-12-21,-,2025-01-04 06:23:19.706170
Néctar de uva,DERIVADOS,2020-12-21,46.000,2025-01-04 06:23:19.732501
Licorosos,DERIVADOS,2020-12-21,-,2025-01-04 06:23:19.757682
Compostos,DERIVADOS,2020-12-21,-,2025-01-04 06:23:19.786709
Jeropiga,DERIVADOS,2020-12-21,2.000,2025-01-04 06:23:19.824839
Filtrado,DERIVADOS,2020-12-21,-,2025-01-04 06:23:19.857084
Frisante,DERIVADOS,2020-12-21,-,2025-01-04 06:23:19.886196
Vinho leve,DERIVADOS,2020-12-21,-,2025-01-04 06:23:19.914423
Vinho licoroso,DERIVADOS,2020-12-21,48.678,2025-01-04 06:23:19.943028
Brandy,DERIVADOS,2020-12-21,-,2025-01-04 06:23:19.968915
Destilado,DERIVADOS,2020-12-21,-,2025-01-04 06:23:19.995095
Bagaceira,DERIVADOS,2020-12-21,-,2025-01-04 06:23:20.026645
Licor de bagaceira,DERIVADOS,2020-12-21,5.800,2025-01-04 06:23:20.059072
Vinagre,DERIVADOS,2020-12-21,10.000,2025-01-04 06:23:20.090456
Borra líquida,DERIVADOS,2020-12-21,509.378,2025-01-04 06:23:20.121722
Borra seca,DERIVADOS,2020-12-21,167.587,2025-01-04 06:23:20.151926
Vinho Composto,DERIVADOS,2020-12-21,-,2025-01-04 06:23:20.193317
Pisco,DERIVADOS,2020-12-21,1.000,2025-01-04 06:23:20.227214
Vinho orgânico,DERIVADOS,2020-12-21,18.700,2025-01-04 06:23:20.257707
Espumante orgânico,DERIVADOS,2020-12-21,-,2025-01-04 06:23:20.288812
Destilado alcoólico simples de bagaceira,DERIVADOS,2020-12-21,500,2025-01-04 06:23:20.323789
Vinho acidificado,DERIVADOS,2020-12-21,65.000,2025-01-04 06:23:20.355769
Mosto parcialmente fermentado,DERIVADOS,2020-12-21,-,2025-01-04 06:23:20.388098
Outros derivados,DERIVADOS,2020-12-21,-,2025-01-04 06:23:20.417633
Total,Total,2020-12-21,318.512.191,2025-01-04 06:23:20.443176
VINHO DE MESA,VINHO DE MESA,2021-12-21,173.899.995,2025-01-04 06:23:23.735315
Tinto,VINHO DE MESA,2021-12-21,146.075.996,2025-01-04 06:23:23.763605
Branco,VINHO DE MESA,2021-12-21,26.432.799,2025-01-04 06:23:23.792606
Rosado,VINHO DE MESA,2021-12-21,1.391.200,2025-01-04 06:23:23.817027
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),2021-12-21,43.474.998,2025-01-04 06:23:23.846600
Tinto,VINHO FINO DE MESA (VINIFERA),2021-12-21,20.433.249,2025-01-04 06:23:23.873935
Branco,VINHO FINO DE MESA (VINIFERA),2021-12-21,20.867.999,2025-01-04 06:23:23.899998
Rosado,VINHO FINO DE MESA (VINIFERA),2021-12-21,2.173.750,2025-01-04 06:23:23.927348
SUCO,SUCO,2021-12-21,100.932.264,2025-01-04 06:23:23.959619
Suco de uva integral,SUCO,2021-12-21,68.038.479,2025-01-04 06:23:23.984456
Suco de uva concentrado,SUCO,2021-12-21,32.131.218,2025-01-04 06:23:24.014620
Suco de uva adoçado,SUCO,2021-12-21,40.450,2025-01-04 06:23:24.050161
Suco de uva orgânico,SUCO,2021-12-21,722.117,2025-01-04 06:23:24.083599
Suco de uva reconstituído,SUCO,2021-12-21,-,2025-01-04 06:23:24.117030
DERIVADOS,DERIVADOS,2021-12-21,169.031.493,2025-01-04 06:23:24.159922
Espumante,DERIVADOS,2021-12-21,70.091,2025-01-04 06:23:24.192002
Espumante moscatel,DERIVADOS,2021-12-21,11.950,2025-01-04 06:23:24.225166
Base espumante,DERIVADOS,2021-12-21,5.475.049,2025-01-04 06:23:24.258374
Base espumante moscatel,DERIVADOS,2021-12-21,5.549.471,2025-01-04 06:23:24.293205
Base Champenoise champanha,DERIVADOS,2021-12-21,-,2025-01-04 06:23:24.324842
Base Charmat champanha,DERIVADOS,2021-12-21,-,2025-01-04 06:23:24.358076
Bebida de uva,DERIVADOS,2021-12-21,2.000,2025-01-04 06:23:24.391735
Polpa de uva,DERIVADOS,2021-12-21,1.180.578,2025-01-04 06:23:24.425853
Mosto simples,DERIVADOS,2021-12-21,153.579.926,2025-01-04 06:23:24.452946
Mosto concentrado,DERIVADOS,2021-12-21,-,2025-01-04 06:23:24.479496
Mosto de uva com bagaço,DERIVADOS,2021-12-21,618.764,2025-01-04 06:23:24.506726
Mosto dessulfitado,DERIVADOS,2021-12-21,1.532.000,2025-01-04 06:23:24.534698
Mistelas,DERIVADOS,2021-12-21,2.500,2025-01-04 06:23:24.565903
Néctar de uva,DERIVADOS,2021-12-21,18.187,2025-01-04 06:23:24.595898
Licorosos,DERIVADOS,2021-12-21,-,2025-01-04 06:23:24.623320
Compostos,DERIVADOS,2021-12-21,-,2025-01-04 06:23:24.651203
Jeropiga,DERIVADOS,2021-12-21,3.540,2025-01-04 06:23:24.686891
Filtrado,DERIVADOS,2021-12-21,-,2025-01-04 06:23:24.718006
Frisante,DERIVADOS,2021-12-21,1.390,2025-01-04 06:23:24.745848
Vinho leve,DERIVADOS,2021-12-21,-,2025-01-04 06:23:24.775598
Vinho licoroso,DERIVADOS,2021-12-21,30.000,2025-01-04 06:23:24.807668
Brandy,DERIVADOS,2021-12-21,120,2025-01-04 06:23:24.835463
Destilado,DERIVADOS,2021-12-21,-,2025-01-04 06:23:24.863650
Bagaceira,DERIVADOS,2021-12-21,12.060,2025-01-04 06:23:24.890957
Licor de bagaceira,DERIVADOS,2021-12-21,-,2025-01-04 06:23:24.922842
Vinagre,DERIVADOS,2021-12-21,7.500,2025-01-04 06:23:24.953680
Borra líquida,DERIVADOS,2021-12-21,116.450,2025-01-04 06:23:24.985561
Borra seca,DERIVADOS,2021-12-21,16.789,2025-01-04 06:23:25.076942
Vinho Composto,DERIVADOS,2021-12-21,160.000,2025-01-04 06:23:25.130915
Pisco,DERIVADOS,2021-12-21,-,2025-01-04 06:23:25.190015
Vinho orgânico,DERIVADOS,2021-12-21,93.884,2025-01-04 06:23:25.246925
Espumante orgânico,DERIVADOS,2021-12-21,2.412,2025-01-04 06:23:25.281027
Destilado alcoólico simples de bagaceira,DERIVADOS,2021-12-21,3.000,2025-01-04 06:23:25.321935
Vinho acidificado,DERIVADOS,2021-12-21,-,2025-01-04 06:23:25.352794
Mosto parcialmente fermentado,DERIVADOS,2021-12-21,543.510,2025-01-04 06:23:25.385098
Outros derivados,DERIVADOS,2021-12-21,322,2025-01-04 06:23:25.415376
Total,Total,2021-12-21,487.338.750,2025-01-04 06:23:25.442540
VINHO DE MESA,VINHO DE MESA,2022-12-21,195.031.611,2025-01-04 06:23:28.776281
Tinto,VINHO DE MESA,2022-12-21,162.844.214,2025-01-04 06:23:28.806805
Branco,VINHO DE MESA,2022-12-21,30.198.430,2025-01-04 06:23:28.833218
Rosado,VINHO DE MESA,2022-12-21,1.988.968,2025-01-04 06:23:28.858829
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),2022-12-21,47.511.796,2025-01-04 06:23:28.891719
Tinto,VINHO FINO DE MESA (VINIFERA),2022-12-21,24.417.918,2025-01-04 06:23:28.920290
Branco,VINHO FINO DE MESA (VINIFERA),2022-12-21,20.896.613,2025-01-04 06:23:28.947419
Rosado,VINHO FINO DE MESA (VINIFERA),2022-12-21,2.197.265,2025-01-04 06:23:28.973709
SUCO,SUCO,2022-12-21,65.809.079,2025-01-04 06:23:29.014790
Suco de uva integral,SUCO,2022-12-21,35.248.305,2025-01-04 06:23:29.048245
Suco de uva concentrado,SUCO,2022-12-21,29.892.550,2025-01-04 06:23:29.079383
Suco de uva adoçado,SUCO,2022-12-21,79.130,2025-01-04 06:23:29.117694
Suco de uva orgânico,SUCO,2022-12-21,589.094,2025-01-04 06:23:29.150775
Suco de uva reconstituído,SUCO,2022-12-21,-,2025-01-04 06:23:29.182734
DERIVADOS,DERIVADOS,2022-12-21,138.501.226,2025-01-04 06:23:29.222028
Espumante,DERIVADOS,2022-12-21,70.759,2025-01-04 06:23:29.252487
Espumante moscatel,DERIVADOS,2022-12-21,27.200,2025-01-04 06:23:29.284016
Base espumante,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.315488
Base espumante moscatel,DERIVADOS,2022-12-21,6.308.043,2025-01-04 06:23:29.344647
Base Champenoise champanha,DERIVADOS,2022-12-21,1.146.717,2025-01-04 06:23:29.384149
Base Charmat champanha,DERIVADOS,2022-12-21,4.078.766,2025-01-04 06:23:29.412407
Bebida de uva,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.442108
Polpa de uva,DERIVADOS,2022-12-21,387.886,2025-01-04 06:23:29.471607
Mosto simples,DERIVADOS,2022-12-21,126.048.241,2025-01-04 06:23:29.497769
Mosto concentrado,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.528305
Mosto de uva com bagaço,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.556496
Mosto dessulfitado,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.585540
Mistelas,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.615547
Néctar de uva,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.644582
Licorosos,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.675102
Compostos,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.702959
Jeropiga,DERIVADOS,2022-12-21,5.000,2025-01-04 06:23:29.730041
Filtrado,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.763208
Frisante,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.792169
Vinho leve,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.819558
Vinho licoroso,DERIVADOS,2022-12-21,67.000,2025-01-04 06:23:29.845881
Brandy,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.876527
Destilado,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.909061
Bagaceira,DERIVADOS,2022-12-21,4.998,2025-01-04 06:23:29.943395
Licor de bagaceira,DERIVADOS,2022-12-21,-,2025-01-04 06:23:29.970830
Vinagre,DERIVADOS,2022-12-21,16.200,2025-01-04 06:23:29.999026
Borra líquida,DERIVADOS,2022-12-21,-,2025-01-04 06:23:30.038524
Borra seca,DERIVADOS,2022-12-21,-,2025-01-04 06:23:30.070790
Vinho Composto,DERIVADOS,2022-12-21,-,2025-01-04 06:23:30.102788
Pisco,DERIVADOS,2022-12-21,-,2025-01-04 06:23:30.172544
Vinho orgânico,DERIVADOS,2022-12-21,88.890,2025-01-04 06:23:30.202263
Espumante orgânico,DERIVADOS,2022-12-21,-,2025-01-04 06:23:30.234577
Destilado alcoólico simples de bagaceira,DERIVADOS,2022-12-21,4.300,2025-01-04 06:23:30.264836
Vinho acidificado,DERIVADOS,2022-12-21,-,2025-01-04 06:23:30.295564
Mosto parcialmente fermentado,DERIVADOS,2022-12-21,-,2025-01-04 06:23:30.327835
Outros derivados,DERIVADOS,2022-12-21,247.228,2025-01-04 06:23:30.357817
Total,Total,2022-12-21,446.853.712,2025-01-04 06:23:30.387527
VINHO DE MESA,VINHO DE MESA,2023-12-21,169.762.429,2025-01-04 06:23:33.659110
Tinto,VINHO DE MESA,2023-12-21,139.320.884,2025-01-04 06:23:33.706179
Branco,VINHO DE MESA,2023-12-21,27.910.299,2025-01-04 06:23:33.732583
Rosado,VINHO DE MESA,2023-12-21,2.531.246,2025-01-04 06:23:33.758196
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),2023-12-21,46.268.556,2025-01-04 06:23:33.789901
Tinto,VINHO FINO DE MESA (VINIFERA),2023-12-21,23.615.783,2025-01-04 06:23:33.813954
Branco,VINHO FINO DE MESA (VINIFERA),2023-12-21,20.693.437,2025-01-04 06:23:33.837251
Rosado,VINHO FINO DE MESA (VINIFERA),2023-12-21,1.959.336,2025-01-04 06:23:33.863495
SUCO,SUCO,2023-12-21,67.045.238,2025-01-04 06:23:33.893759
Suco de uva integral,SUCO,2023-12-21,38.122.173,2025-01-04 06:23:33.919418
Suco de uva concentrado,SUCO,2023-12-21,28.216.760,2025-01-04 06:23:33.943706
Suco de uva adoçado,SUCO,2023-12-21,94.587,2025-01-04 06:23:33.969920
Suco de uva orgânico,SUCO,2023-12-21,611.718,2025-01-04 06:23:33.995824
Suco de uva reconstituído,SUCO,2023-12-21,-,2025-01-04 06:23:34.036026
DERIVADOS,DERIVADOS,2023-12-21,174.716.647,2025-01-04 06:23:34.073924
Espumante,DERIVADOS,2023-12-21,65.525,2025-01-04 06:23:34.106950
Espumante moscatel,DERIVADOS,2023-12-21,14.744,2025-01-04 06:23:34.137727
Base espumante,DERIVADOS,2023-12-21,-,2025-01-04 06:23:34.168749
Base espumante moscatel,DERIVADOS,2023-12-21,6.734.590,2025-01-04 06:23:34.198102
Base Champenoise champanha,DERIVADOS,2023-12-21,1.552.243,2025-01-04 06:23:34.228884
Base Charmat champanha,DERIVADOS,2023-12-21,5.418.118,2025-01-04 06:23:34.257474
Bebida de uva,DERIVADOS,2023-12-21,1.627,2025-01-04 06:23:34.291643
Polpa de uva,DERIVADOS,2023-12-21,1.388.251,2025-01-04 06:23:34.326819
Mosto simples,DERIVADOS,2023-12-21,157.848.983,2025-01-04 06:23:34.367096
Mosto concentrado,DERIVADOS,2023-12-21,-,2025-01-04 06:23:34.398136
Mosto de uva com bagaço,DERIVADOS,2023-12-21,7.784,2025-01-04 06:23:34.425403
Mosto dessulfitado,DERIVADOS,2023-12-21,-,2025-01-04 06:23:34.452464
Mistelas,DERIVADOS,2023-12-21,600,2025-01-04 06:23:34.479103
Néctar de uva,DERIVADOS,2023-12-21,70.976,2025-01-04 06:23:34.505651
Licorosos,DERIVADOS,2023-12-21,-,2025-01-04 06:23:34.532311
Compostos,DERIVADOS,2023-12-21,-,2025-01-04 06:23:34.559917
Jeropiga,DERIVADOS,2023-12-21,4.500,2025-01-04 06:23:34.586353
Filtrado,DERIVADOS,2023-12-21,-,2025-01-04 06:23:34.619950
Frisante,DERIVADOS,2023-12-21,-,2025-01-04 06:23:34.647629
Vinho leve,DERIVADOS,2023-12-21,-,2025-01-04 06:23:34.674777
Vinho licoroso,DERIVADOS,2023-12-21,73.600,2025-01-04 06:23:34.700816
Brandy,DERIVADOS,2023-12-21,450,2025-01-04 06:23:34.727939
Destilado,DERIVADOS,2023-12-21,-,2025-01-04 06:23:34.754322
